"","year","month","region","sal_base"
"1130",2002,12,"Suisun Marsh",3.9349456890582
"1131",2002,12,"Yolo Bypass",0.10856197703083
"1132",2003,1,"Confluence",0.103222363251175
"1133",2003,1,"Lower Sacramento River",0.118769661214688
"1134",2003,1,"Lower San Joaquin River",0.150557703013469
"1135",2003,1,"NE Suisun",0.153075608478309
"1136",2003,1,"NW Suisun",0.652026549886856
"1137",2003,1,"SE Suisun",0.540352053888526
"1138",2003,1,"SW Suisun",4.18577424837244
"1139",2003,1,"Sacramento River",0.105830582214657
"1140",2003,1,"South Delta",0.24721708809963
"1141",2003,1,"Suisun Marsh",1.30767690217267
"1142",2003,2,"Confluence",0.130842011535615
"1143",2003,2,"East Delta",0.0902422088506476
"1144",2003,2,"Lower Sacramento River",0.116063636421056
"1145",2003,2,"Lower San Joaquin River",0.119448529849688
"1146",2003,2,"NE Suisun",0.199089035064911
"1147",2003,2,"NW Suisun",0.408812877524984
"1148",2003,2,"SE Suisun",0.776045640466192
"1149",2003,2,"SW Suisun",3.94544043273076
"1150",2003,2,"Sacramento River",0.109339480235067
"1151",2003,2,"South Delta",0.221218464389197
"1152",2003,2,"Suisun Marsh",1.76549960247643
"1153",2003,2,"Yolo Bypass",0.195561392364832
"1154",2003,3,"Confluence",0.229766186854036
"1155",2003,3,"East Delta",0.0865111760145458
"1156",2003,3,"Lower Sacramento River",0.123966372285813
"1157",2003,3,"Lower San Joaquin River",0.122328150025534
"1158",2003,3,"NE Suisun",0.631159532872049
"1159",2003,3,"NW Suisun",1.50563581824521
"1160",2003,3,"SE Suisun",1.29251090363344
"1161",2003,3,"SW Suisun",5.55099014725904
"1162",2003,3,"Sacramento River",0.119305493140164
"1163",2003,3,"South Delta",0.210124530581447
"1164",2003,3,"Suisun Marsh",1.83989343362474
"1165",2003,3,"Yolo Bypass",0.184006788627153
"1166",2003,4,"Confluence",0.224212255225621
"1167",2003,4,"East Delta",0.0755537406441641
"1168",2003,4,"Lower Sacramento River",0.110116453235374
"1169",2003,4,"Lower San Joaquin River",0.122748323836132
"1170",2003,4,"NE Suisun",2.36294651383104
"1171",2003,4,"NW Suisun",2.75019873598161
"1172",2003,4,"SE Suisun",1.14617094690374
"1173",2003,4,"SW Suisun",5.93457230090432
"1174",2003,4,"Sacramento River",0.106935625694252
"1175",2003,4,"South Delta",0.208929211778411
"1176",2003,4,"Suisun Marsh",1.63997795912759
"1177",2003,4,"Yolo Bypass",0.262623231177996
"1178",2003,5,"Confluence",0.0868126656938488
"1179",2003,5,"East Delta",0.0517514416128568
"1180",2003,5,"Lower Sacramento River",0.0838605519600359
"1181",2003,5,"Lower San Joaquin River",0.10457987937935
"1182",2003,5,"NE Suisun",0.105451956086277
"1183",2003,5,"NW Suisun",0.282175847325586
"1184",2003,5,"SE Suisun",0.0900135098846228
"1185",2003,5,"SW Suisun",0.609600009164324
"1186",2003,5,"Sacramento River",0.0900156495551559
"1187",2003,5,"South Delta",0.179843347344323
"1188",2003,5,"Suisun Marsh",0.88407239778007
"1189",2003,5,"Yolo Bypass",0.127856487819075
"1190",2003,6,"Confluence",0.129553802054391
"1191",2003,6,"East Delta",0.0579436440065751
"1192",2003,6,"Lower Sacramento River",0.0988064496898522
"1193",2003,6,"Lower San Joaquin River",0.0953261845564995
"1194",2003,6,"NE Suisun",1.36609270225546
"1195",2003,6,"NW Suisun",2.69419040658347
"1196",2003,6,"SE Suisun",0.527162315292781
"1197",2003,6,"SW Suisun",4.60631227973201
"1198",2003,6,"Sacramento River",0.0765915501667069
"1199",2003,6,"South Delta",0.131384710642815
"1200",2003,6,"Suisun Marsh",1.14831700520335
"1201",2003,6,"Yolo Bypass",0.0759063246825375
"1202",2003,7,"Confluence",0.59793615400409
"1203",2003,7,"East Delta",0.0602610336171899
"1204",2003,7,"Lower Sacramento River",0.152912654088734
"1205",2003,7,"Lower San Joaquin River",0.19980935217278
"1206",2003,7,"NE Suisun",4.70450099368318
"1207",2003,7,"NW Suisun",6.54612663254923
"1208",2003,7,"SE Suisun",2.98345453773877
"1209",2003,7,"SW Suisun",8.00756342853585
"1210",2003,7,"Sacramento River",0.0744484111725136
"1211",2003,7,"South Delta",0.14132184372424
"1212",2003,7,"Suisun Marsh",2.82647201107222
"1213",2003,7,"Yolo Bypass",0.074947191013999
"1214",2003,8,"Confluence",0.348820555667624
"1215",2003,8,"East Delta",0.0608200407595554
"1216",2003,8,"Lower Sacramento River",0.121604113737656
"1217",2003,8,"Lower San Joaquin River",0.132034353837191
"1218",2003,8,"NE Suisun",2.88042978321857
"1219",2003,8,"NW Suisun",5.49035212822065
"1220",2003,8,"SE Suisun",1.70046325475106
"1221",2003,8,"SW Suisun",6.62576618109388
"1222",2003,8,"Sacramento River",0.0776670048177876
"1223",2003,8,"South Delta",0.147253760525079
"1224",2003,8,"Suisun Marsh",3.37915522833045
"1225",2003,9,"Confluence",2.06752200938174
"1226",2003,9,"East Delta",0.0851765592748429
"1227",2003,9,"Lower Sacramento River",0.763689690689253
"1228",2003,9,"Lower San Joaquin River",0.289287550056159
"1229",2003,9,"NE Suisun",4.36571948024934
"1230",2003,9,"NW Suisun",7.85657737415118
"1231",2003,9,"SE Suisun",4.7117699006027
"1232",2003,9,"SW Suisun",12.0860666780606
"1233",2003,9,"Sacramento River",0.098823066477291
"1234",2003,9,"South Delta",0.184400887619692
"1235",2003,9,"Suisun Marsh",4.88588902650116
"1236",2003,9,"Yolo Bypass",0.0955745888896929
"1237",2003,10,"Confluence",4.49866783657361
"1238",2003,10,"East Delta",0.0649701203575372
"1239",2003,10,"Lower Sacramento River",1.39547068896477
"1240",2003,10,"Lower San Joaquin River",0.714133328699279
"1241",2003,10,"NE Suisun",6.91450853044663
"1242",2003,10,"NW Suisun",11.3300784039611
"1243",2003,10,"SE Suisun",8.31243248057939
"1244",2003,10,"SW Suisun",13.8402503140176
"1245",2003,10,"Sacramento River",0.0953967505150971
"1246",2003,10,"South Delta",0.229025943364152
"1247",2003,10,"Suisun Marsh",5.65001644431275
"1248",2003,10,"Yolo Bypass",0.0955745888896929
"1249",2003,11,"Confluence",4.51982179423818
"1250",2003,11,"East Delta",0.0692016697650869
"1251",2003,11,"Lower Sacramento River",0.702698069712748
"1252",2003,11,"Lower San Joaquin River",0.65676373421974
"1253",2003,11,"NE Suisun",8.86939351977193
"1254",2003,11,"NW Suisun",12.1310983861499
"1255",2003,11,"SE Suisun",9.06154283324966
"1256",2003,11,"SW Suisun",15.4075387944245
"1257",2003,11,"Sacramento River",0.0893956407284933
"1258",2003,11,"South Delta",0.22999124605271
"1259",2003,11,"Suisun Marsh",7.16130508797228
"1260",2003,11,"Yolo Bypass",0.0854933921826207
"1261",2003,12,"Confluence",3.60363967515108
"1262",2003,12,"East Delta",0.0743172088732512
"1263",2003,12,"Lower Sacramento River",0.667628874878615
"1264",2003,12,"Lower San Joaquin River",0.794671859507247
"1265",2003,12,"NE Suisun",10.4643496448206
"1266",2003,12,"NW Suisun",12.8003064525309
"1267",2003,12,"SE Suisun",8.19641781498225
"1268",2003,12,"SW Suisun",15.6510904958414
"1269",2003,12,"Sacramento River",0.100851795265124
"1270",2003,12,"South Delta",0.231720685321381
"1271",2003,12,"Suisun Marsh",6.07156027284496
"1272",2003,12,"Yolo Bypass",0.095094159219062
"1273",2004,1,"Confluence",0.13129251257074
"1274",2004,1,"East Delta",0.0851637491393118
"1275",2004,1,"Lower Sacramento River",0.0756790763310812
"1276",2004,1,"Lower San Joaquin River",0.0938352003638945
"1277",2004,1,"NE Suisun",0.353043370462746
"1278",2004,1,"NW Suisun",2.87316386559748
"1279",2004,1,"SE Suisun",0.545792208729354
"1280",2004,1,"SW Suisun",6.16911386011869
"1281",2004,1,"Sacramento River",0.0663520866964555
"1282",2004,1,"South Delta",0.14894144400534
"1283",2004,1,"Suisun Marsh",1.52334845464527
"1284",2004,1,"Yolo Bypass",0.069678262454378
"1285",2004,2,"Confluence",0.144279726518282
"1286",2004,2,"Lower Sacramento River",0.129747215259067
"1287",2004,2,"Lower San Joaquin River",0.152898566068892
"1288",2004,2,"NE Suisun",0.789337460465124
"1289",2004,2,"NW Suisun",6.13160113339747
"1290",2004,2,"SE Suisun",0.774297363099859
"1291",2004,2,"SW Suisun",5.10064128774956
"1292",2004,2,"Sacramento River",0.0934427364927779
"1293",2004,2,"South Delta",0.191349062920069
"1294",2004,2,"Suisun Marsh",1.31268136271236
"1295",2004,2,"Yolo Bypass",0.10567315443755
"1296",2004,3,"Confluence",0.0892800174310479
"1297",2004,3,"East Delta",0.081908605941783
"1298",2004,3,"Lower Sacramento River",0.102653836071653
"1299",2004,3,"Lower San Joaquin River",0.103907867887964
"1300",2004,3,"NE Suisun",0.1025147717398
"1301",2004,3,"NW Suisun",0.155461099678691
"1302",2004,3,"SE Suisun",0.263811269732192
"1303",2004,3,"SW Suisun",0.581247377978569
"1304",2004,3,"Sacramento River",0.0883163599266388
"1305",2004,3,"South Delta",0.188552302969421
"1306",2004,3,"Suisun Marsh",1.11007039450681
"1307",2004,3,"Yolo Bypass",0.119658254753749
"1308",2004,4,"Confluence",0.161334181135383
"1309",2004,4,"East Delta",0.132586110248421
"1310",2004,4,"Lower Sacramento River",0.0919975308632107
"1311",2004,4,"Lower San Joaquin River",0.0985410186519705
"1312",2004,4,"NE Suisun",1.84407417882644
"1313",2004,4,"NW Suisun",3.49970973723901
"1314",2004,4,"SE Suisun",0.573598851070397
"1315",2004,4,"SW Suisun",3.53924783906173
"1316",2004,4,"Sacramento River",0.0887078107346748
"1317",2004,4,"South Delta",0.18077252653007
"1318",2004,4,"Suisun Marsh",1.32566350986199
"1319",2004,4,"Yolo Bypass",0.0976619466275574
"1320",2004,5,"Confluence",0.727625142464526
"1321",2004,5,"East Delta",0.0653623166899654
"1322",2004,5,"Lower Sacramento River",0.158556608842201
"1323",2004,5,"Lower San Joaquin River",0.13084029106947
"1324",2004,5,"NE Suisun",2.68047479573296
"1325",2004,5,"NW Suisun",5.57025871873818
"1326",2004,5,"SE Suisun",1.97405396682828
"1327",2004,5,"SW Suisun",6.88474452774028
"1328",2004,5,"Sacramento River",0.0960468697951213
"1329",2004,5,"South Delta",0.17800083559933
"1330",2004,5,"Suisun Marsh",1.62805886144181
"1331",2004,5,"Yolo Bypass",0.0965367989784358
"1332",2004,6,"Confluence",1.91259273330749
"1333",2004,6,"East Delta",0.0774639681975461
"1334",2004,6,"Lower Sacramento River",0.707658000352557
"1335",2004,6,"Lower San Joaquin River",0.458956215719269
"1336",2004,6,"NE Suisun",6.20540299365821
"1337",2004,6,"NW Suisun",10.5889386151131
"1338",2004,6,"SE Suisun",5.17248931081912
"1339",2004,6,"SW Suisun",10.6027170847965
"1340",2004,6,"Sacramento River",0.0943460925319025
"1341",2004,6,"South Delta",0.195010961471406
"1342",2004,6,"Suisun Marsh",4.62659161950882
"1343",2004,6,"Yolo Bypass",0.0838153197372555
"1344",2004,7,"Confluence",1.56247338442307
"1345",2004,7,"East Delta",0.0789457745821665
"1346",2004,7,"Lower Sacramento River",0.455014217674506
"1347",2004,7,"Lower San Joaquin River",0.254789452970084
"1348",2004,7,"NE Suisun",5.75351060402265
"1349",2004,7,"NW Suisun",8.90366379021125
"1350",2004,7,"SE Suisun",4.67131961790598
"1351",2004,7,"SW Suisun",10.3218091793026
"1352",2004,7,"Sacramento River",0.0847462850230772
"1353",2004,7,"South Delta",0.215210473065125
"1354",2004,7,"Suisun Marsh",5.04606879307643
"1355",2004,7,"Yolo Bypass",0.0663262295945109
"1356",2004,8,"Confluence",1.4274205437707
"1357",2004,8,"East Delta",0.0843014041393142
"1358",2004,8,"Lower Sacramento River",0.337106287325161
"1359",2004,8,"Lower San Joaquin River",0.228674449347469
"1360",2004,8,"NE Suisun",4.54469902651664
"1361",2004,8,"NW Suisun",8.59467652106203
"1362",2004,8,"SE Suisun",4.75116408982666
"1363",2004,8,"SW Suisun",10.2002408714307
"1364",2004,8,"Sacramento River",0.0934409644692468
"1365",2004,8,"South Delta",0.190135850339849
"1366",2004,8,"Suisun Marsh",5.42761858657359
"1367",2004,9,"Confluence",2.92902923957808
"1368",2004,9,"East Delta",0.0827766337639168
"1369",2004,9,"Lower Sacramento River",0.772746575239945
"1370",2004,9,"Lower San Joaquin River",0.380059936167346
"1371",2004,9,"NE Suisun",7.03311605949804
"1372",2004,9,"NW Suisun",11.4512840244081
"1373",2004,9,"SE Suisun",6.08345450053458
"1374",2004,9,"SW Suisun",12.8786789331552
"1375",2004,9,"Sacramento River",0.106205584137324
"1376",2004,9,"South Delta",0.238796880868377
"1377",2004,9,"Suisun Marsh",6.67895812411484
"1378",2004,9,"Yolo Bypass",0.101823874641556
"1379",2004,10,"Confluence",3.99706757041144
"1380",2004,10,"East Delta",0.0808300101831144
"1381",2004,10,"Lower Sacramento River",0.925309846511853
"1382",2004,10,"Lower San Joaquin River",0.545173874915442
"1383",2004,10,"NE Suisun",8.61119322887058
"1384",2004,10,"NW Suisun",11.5167838813764
"1385",2004,10,"SE Suisun",8.23439862948113
"1386",2004,10,"SW Suisun",15.4871258365814
"1387",2004,10,"Sacramento River",0.0877912323095495
"1388",2004,10,"South Delta",0.258557096919833
"1389",2004,10,"Suisun Marsh",7.0332164728294
"1390",2004,10,"Yolo Bypass",0.0994194744434963
"1391",2004,11,"Confluence",3.72394236018559
"1392",2004,11,"East Delta",0.0873342326538627
"1393",2004,11,"Lower Sacramento River",0.741790508797865
"1394",2004,11,"Lower San Joaquin River",0.36485375036517
"1395",2004,11,"NE Suisun",8.0996253120286
"1396",2004,11,"NW Suisun",11.1187604642468
"1397",2004,11,"SE Suisun",8.19055096364824
"1398",2004,11,"SW Suisun",14.6655555174176
"1399",2004,11,"Sacramento River",0.103248010482529
"1400",2004,11,"South Delta",0.207013822514354
"1401",2004,11,"Suisun Marsh",5.41891694360775
"1402",2004,11,"Yolo Bypass",0.103748164885434
"1403",2004,12,"Confluence",4.83463797767716
"1404",2004,12,"East Delta",0.108265538435969
"1405",2004,12,"Lower Sacramento River",0.742007327531383
"1406",2004,12,"Lower San Joaquin River",0.612092740258828
"1407",2004,12,"NE Suisun",8.20595165433886
"1408",2004,12,"NW Suisun",12.1625605361901
"1409",2004,12,"SE Suisun",9.48869297051523
"1410",2004,12,"SW Suisun",17.6830216592104
"1411",2004,12,"Sacramento River",0.115064559863811
"1412",2004,12,"South Delta",0.272134133083496
"1413",2004,12,"Suisun Marsh",5.17959076055404
"1414",2004,12,"Yolo Bypass",0.132701832760711
"1415",2005,1,"Confluence",0.24548303274012
"1416",2005,1,"East Delta",0.122614215911646
"1417",2005,1,"Lower Sacramento River",0.131701612913804
"1418",2005,1,"Lower San Joaquin River",0.228208269257514
"1419",2005,1,"NE Suisun",1.88669409183127
"1420",2005,1,"NW Suisun",3.97782102369183
"1421",2005,1,"SE Suisun",1.00963521825544
"1422",2005,1,"SW Suisun",7.33539169050304
"1423",2005,1,"Sacramento River",0.124627318433357
"1424",2005,1,"South Delta",0.168239239073393
"1425",2005,1,"Suisun Marsh",1.25983528902323
"1426",2005,1,"Yolo Bypass",0.198505198882479
"1427",2005,2,"Confluence",0.231672841524507
"1428",2005,2,"East Delta",0.0836283411222775
"1429",2005,2,"Lower Sacramento River",0.145493921511046
"1430",2005,2,"Lower San Joaquin River",0.160959068252624
"1431",2005,2,"NE Suisun",0.715023665797341
"1432",2005,2,"NW Suisun",2.61505537152281
"1433",2005,2,"SE Suisun",0.797169881454958
"1434",2005,2,"SW Suisun",5.51727564867843
"1435",2005,2,"Sacramento River",0.119460998510957
"1436",2005,2,"South Delta",0.21433450151065
"1437",2005,2,"Suisun Marsh",1.49266083240548
"1438",2005,2,"Yolo Bypass",0.247310408115222
"1439",2005,3,"Confluence",0.16874493280356
"1440",2005,3,"East Delta",0.0622235638975131
"1441",2005,3,"Lower Sacramento River",0.12496094541631
"1442",2005,3,"Lower San Joaquin River",0.143366098666523
"1443",2005,3,"NE Suisun",0.409680447548145
"1444",2005,3,"NW Suisun",1.1490353441296
"1445",2005,3,"SE Suisun",0.437431964931562
"1446",2005,3,"SW Suisun",2.7389213383461
"1447",2005,3,"Sacramento River",0.119882672281947
"1448",2005,3,"South Delta",0.213169848290523
"1449",2005,3,"Suisun Marsh",0.791104402996551
"1450",2005,3,"Yolo Bypass",0.213328493484551
"1451",2005,4,"Confluence",0.319304864351852
"1452",2005,4,"East Delta",0.0462740974070287
"1453",2005,4,"Lower Sacramento River",0.117673673092838
"1454",2005,4,"Lower San Joaquin River",0.118099122749514
"1455",2005,4,"NE Suisun",0.506049527466018
"1456",2005,4,"NW Suisun",0.834273987641476
"1457",2005,4,"SE Suisun",0.492013812021023
"1458",2005,4,"SW Suisun",2.75276848700652
"1459",2005,4,"Sacramento River",0.109770399702269
"1460",2005,4,"South Delta",0.144883456018223
"1461",2005,4,"Suisun Marsh",1.04576930848684
"1462",2005,4,"Yolo Bypass",0.197351141672785
"1463",2005,5,"Confluence",0.0823278394918118
"1464",2005,5,"East Delta",0.0433351157589963
"1465",2005,5,"Lower Sacramento River",0.0831613733623504
"1466",2005,5,"Lower San Joaquin River",0.110550235554787
"1467",2005,5,"NE Suisun",0.133463339216156
"1468",2005,5,"NW Suisun",1.36379723991202
"1469",2005,5,"SE Suisun",0.123007048936038
"1470",2005,5,"SW Suisun",1.66985444592171
"1471",2005,5,"Sacramento River",0.0965863210484764
"1472",2005,5,"South Delta",0.11432706812187
"1473",2005,5,"Suisun Marsh",0.804906288195109
"1474",2005,5,"Yolo Bypass",0.134800382250522
"1475",2005,6,"Confluence",0.0714318386444325
"1476",2005,6,"East Delta",0.0423745818954292
"1477",2005,6,"Lower Sacramento River",0.072323857335577
"1478",2005,6,"Lower San Joaquin River",0.0715424637514434
"1479",2005,6,"NE Suisun",0.36596797285484
"1480",2005,6,"NW Suisun",0.960381634474466
"1481",2005,6,"SE Suisun",0.497690133656099
"1482",2005,6,"SW Suisun",1.40159966113517
"1483",2005,6,"Sacramento River",0.0755683057621118
"1484",2005,6,"South Delta",0.0797361744597431
"1485",2005,6,"Suisun Marsh",0.595632511635363
"1486",2005,6,"Yolo Bypass",0.0833382755981881
"1487",2005,7,"Confluence",0.199603483238534
"1488",2005,7,"East Delta",0.0586655254262834
"1489",2005,7,"Lower Sacramento River",0.103790540145535
"1490",2005,7,"Lower San Joaquin River",0.104262660961035
"1491",2005,7,"NE Suisun",3.28084726589855
"1492",2005,7,"NW Suisun",3.08687073385847
"1493",2005,7,"SE Suisun",1.33321765266379
"1494",2005,7,"SW Suisun",5.5796505641036
"1495",2005,7,"Sacramento River",0.095917963940525
"1496",2005,7,"South Delta",0.0925650363727823
"1497",2005,7,"Suisun Marsh",1.90660780717969
"1498",2005,7,"Yolo Bypass",0.0677627489077861
"1499",2005,8,"Confluence",1.69218072955201
"1500",2005,8,"East Delta",0.0639321911075168
"1501",2005,8,"Lower Sacramento River",0.218089024467157
"1502",2005,8,"Lower San Joaquin River",0.246464730833846
"1503",2005,8,"NE Suisun",6.24341115014352
"1504",2005,8,"NW Suisun",7.74779918867295
"1505",2005,8,"SE Suisun",4.80428551401686
"1506",2005,8,"SW Suisun",8.65749745393822
"1507",2005,8,"Sacramento River",0.0958522551526384
"1508",2005,8,"South Delta",0.173610445426629
"1509",2005,8,"Suisun Marsh",3.12156897913367
"1510",2005,9,"Confluence",1.88456984305678
"1511",2005,9,"East Delta",0.0636044308293867
"1512",2005,9,"Lower Sacramento River",0.427088124738977
"1513",2005,9,"Lower San Joaquin River",0.320459553104728
"1514",2005,9,"NE Suisun",6.05097319996784
"1515",2005,9,"NW Suisun",8.78121372243861
"1516",2005,9,"SE Suisun",5.01222312585858
"1517",2005,9,"SW Suisun",11.4106196446817
"1518",2005,9,"Sacramento River",0.0944507036587188
"1519",2005,9,"South Delta",0.194429619266399
"1520",2005,9,"Suisun Marsh",4.89846113636667
"1521",2005,9,"Yolo Bypass",0.100381107753517
"1522",2005,10,"Confluence",1.65234788623678
"1523",2005,10,"East Delta",0.0498502602278888
"1524",2005,10,"Lower Sacramento River",0.669274269045311
"1525",2005,10,"Lower San Joaquin River",0.312121504792077
"1526",2005,10,"NE Suisun",4.25637008473307
"1527",2005,10,"NW Suisun",8.65665523708946
"1528",2005,10,"SE Suisun",5.86998662322654
"1529",2005,10,"SW Suisun",13.2794487550122
"1530",2005,10,"Sacramento River",0.0769701402502034
"1531",2005,10,"South Delta",0.191554696434301
"1532",2005,10,"Suisun Marsh",5.476668995048
"1533",2005,10,"Yolo Bypass",0.0864528376028947
"1534",2005,11,"Confluence",4.50975635790331
"1535",2005,11,"East Delta",0.0720745639548238
"1536",2005,11,"Lower Sacramento River",1.36410744424056
"1537",2005,11,"Lower San Joaquin River",0.533697324086661
"1538",2005,11,"NE Suisun",9.17678236713134
"1539",2005,11,"NW Suisun",11.7761335614607
"1540",2005,11,"SE Suisun",7.76993532003688
"1541",2005,11,"SW Suisun",15.9264347766393
"1542",2005,11,"Sacramento River",0.108030055469518
"1543",2005,11,"South Delta",0.218344458256045
"1544",2005,11,"Suisun Marsh",6.88463783510219
"1545",2005,11,"Yolo Bypass",0.0854933921826207
"1546",2005,12,"Confluence",1.38837460251995
"1547",2005,12,"East Delta",0.122939477403762
"1548",2005,12,"Lower Sacramento River",0.227130732713493
"1549",2005,12,"Lower San Joaquin River",0.603124639996883
"1550",2005,12,"NE Suisun",7.88535428348941
"1551",2005,12,"NW Suisun",10.6348783011926
"1552",2005,12,"SE Suisun",5.31834217045937
"1553",2005,12,"SW Suisun",12.9671630696903
"1554",2005,12,"Sacramento River",0.0882464500206841
"1555",2005,12,"South Delta",0.300164889819308
"1556",2005,12,"Suisun Marsh",5.53727665326903
"1557",2005,12,"Yolo Bypass",0.0864528376028947
"1558",2006,1,"Confluence",0.0818809781389783
"1559",2006,1,"East Delta",0.0455311331972095
"1560",2006,1,"Lower Sacramento River",0.0975781024658815
"1561",2006,1,"Lower San Joaquin River",0.107566611529415
"1562",2006,1,"NE Suisun",0.102735771806452
"1563",2006,1,"NW Suisun",0.32141686650699
"1564",2006,1,"SE Suisun",0.0957795790292836
"1565",2006,1,"SW Suisun",0.700776707779087
"1566",2006,1,"Sacramento River",0.0872665615056258
"1567",2006,1,"South Delta",0.127572636035268
"1568",2006,1,"Suisun Marsh",0.872989416689767
"1569",2006,1,"Yolo Bypass",0.232586318853411
"1570",2006,2,"Confluence",0.103070243784025
"1571",2006,2,"East Delta",0.0517641563390277
"1572",2006,2,"Lower Sacramento River",0.107720792258597
"1573",2006,2,"Lower San Joaquin River",0.105759560705561
"1574",2006,2,"NE Suisun",0.105171992960834
"1575",2006,2,"NW Suisun",0.358042970188867
"1576",2006,2,"SE Suisun",0.302590453650506
"1577",2006,2,"SW Suisun",2.7404580453069
"1578",2006,2,"Sacramento River",0.0970897735695085
"1579",2006,2,"South Delta",0.139037515304714
"1580",2006,2,"Suisun Marsh",0.934022367051483
"1581",2006,2,"Yolo Bypass",0.297264623184922
"1582",2006,3,"Confluence",0.0844750424207459
"1583",2006,3,"East Delta",0.0600058105665763
"1584",2006,3,"Lower Sacramento River",0.0970821002620852
"1585",2006,3,"Lower San Joaquin River",0.101590178796845
"1586",2006,3,"NE Suisun",0.096094816451971
"1587",2006,3,"NW Suisun",0.129920831397049
"1588",2006,3,"SE Suisun",0.0920646060887755
"1589",2006,3,"SW Suisun",0.190192095164819
"1590",2006,3,"Sacramento River",0.0830256489126181
"1591",2006,3,"South Delta",0.120665779354301
"1592",2006,3,"Suisun Marsh",0.673809528874537
"1593",2006,3,"Yolo Bypass",0.158767843346681
"1594",2006,4,"Confluence",0.0744760553268688
"1595",2006,4,"East Delta",0.0490818735444347
"1596",2006,4,"Lower Sacramento River",0.08367465618221
"1597",2006,4,"Lower San Joaquin River",0.088548393919015
"1598",2006,4,"NE Suisun",0.0835264268398699
"1599",2006,4,"NW Suisun",0.0984692006850415
"1600",2006,4,"SE Suisun",0.0785776529228678
"1601",2006,4,"SW Suisun",0.109772811757166
"1602",2006,4,"Sacramento River",0.0721802258771819
"1603",2006,4,"South Delta",0.0922102010782576
"1604",2006,4,"Suisun Marsh",0.451858275736165
"1605",2006,4,"Yolo Bypass",0.161441641637605
"1606",2006,5,"Confluence",0.0647288600490736
"1607",2006,5,"East Delta",0.036493209124497
"1608",2006,5,"Lower Sacramento River",0.0749060359487504
"1609",2006,5,"Lower San Joaquin River",0.0703405669546026
"1610",2006,5,"NE Suisun",0.156630127459386
"1611",2006,5,"NW Suisun",0.0989031594238685
"1612",2006,5,"SE Suisun",0.0728881471244539
"1613",2006,5,"SW Suisun",0.329297022433234
"1614",2006,5,"Sacramento River",0.0748166359166917
"1615",2006,5,"South Delta",0.0620320722835947
"1616",2006,5,"Suisun Marsh",0.472000220604412
"1617",2006,5,"Yolo Bypass",0.174125646123902
"1618",2006,6,"Confluence",0.0680017342498278
"1619",2006,6,"East Delta",0.0447730582483542
"1620",2006,6,"Lower Sacramento River",0.143799338285159
"1621",2006,6,"Lower San Joaquin River",0.0741424939977263
"1622",2006,6,"NE Suisun",0.120950014529609
"1623",2006,6,"NW Suisun",0.352255554449576
"1624",2006,6,"SE Suisun",0.156486205800068
"1625",2006,6,"SW Suisun",1.17848053823964
"1626",2006,6,"Sacramento River",0.0775621966625887
"1627",2006,6,"South Delta",0.0692911986355101
"1628",2006,6,"Suisun Marsh",0.482072031028309
"1629",2006,6,"Yolo Bypass",0.0931729067268555
"1630",2006,7,"Confluence",0.413476147161231
"1631",2006,7,"East Delta",0.0637726038282258
"1632",2006,7,"Lower Sacramento River",0.0929676702167584
"1633",2006,7,"Lower San Joaquin River",0.0729462403702433
"1634",2006,7,"NE Suisun",2.606196076229
"1635",2006,7,"NW Suisun",4.76028306827313
"1636",2006,7,"SE Suisun",1.76177283722924
"1637",2006,7,"SW Suisun",5.6933209622688
"1638",2006,7,"Sacramento River",0.0673458019590834
"1639",2006,7,"South Delta",0.10630250985996
"1640",2006,7,"Suisun Marsh",1.36617960156679
"1641",2006,7,"Yolo Bypass",0.0783014152093849
"1642",2006,8,"Confluence",0.909575871363987
"1643",2006,8,"East Delta",0.0605800776596346
"1644",2006,8,"Lower Sacramento River",0.0933631358492073
"1645",2006,8,"Lower San Joaquin River",0.116070131405841
"1646",2006,8,"NE Suisun",3.28814893628148
"1647",2006,8,"NW Suisun",7.85656658520177
"1648",2006,8,"SE Suisun",2.64026177883199
"1649",2006,8,"SW Suisun",8.35263916766008
"1650",2006,8,"Sacramento River",0.0680403468532207
"1651",2006,8,"South Delta",0.133850174174766
"1652",2006,8,"Suisun Marsh",3.24759649040403
"1653",2006,9,"Confluence",1.24511473458174
"1654",2006,9,"East Delta",0.0793400585802042
"1655",2006,9,"Lower Sacramento River",0.276081647486254
"1656",2006,9,"Lower San Joaquin River",0.18022233060454
"1657",2006,9,"NE Suisun",4.90776310652474
"1658",2006,9,"NW Suisun",7.73835673587457
"1659",2006,9,"SE Suisun",3.26468005306834
"1660",2006,9,"SW Suisun",8.26129517068421
"1661",2006,9,"Sacramento River",0.0987683052284665
"1662",2006,9,"South Delta",0.135325327831215
"1663",2006,9,"Suisun Marsh",4.28627350909806
"1664",2006,10,"Confluence",2.29273671344128
"1665",2006,10,"East Delta",0.0585821102393896
"1666",2006,10,"Lower Sacramento River",0.354728793657211
"1667",2006,10,"Lower San Joaquin River",0.192262760159449
"1668",2006,10,"NE Suisun",6.72949051395122
"1669",2006,10,"NW Suisun",9.36934238025973
"1670",2006,10,"SE Suisun",5.45974679310069
"1671",2006,10,"SW Suisun",13.3020169660765
"1672",2006,10,"Sacramento River",0.0819916595427514
"1673",2006,10,"South Delta",0.126319487790726
"1674",2006,10,"Suisun Marsh",5.42074573104724
