"Year","Month","Region","NJ_BPUV","JA_BPUV","JAC_BPUV","NJAC_BPUV","M_BPUV","JACM_BPUV","NJACM_BPUV","ACM_BPUV"
2004,"December","West",398.325,589.8,604.325,605.175,0.2025,604.4075,605.2575,188.4
2005,"January","West",366.55,675,692.85,693.65,0.155,693.015,693.815,290.2
2005,"February","West",334.775,760.2,781.375,782.125,0.1075,781.6225,782.3725,392
2005,"March","West",303,845.4,869.9,870.6,0.06,870.23,870.93,493.8
2005,"April","West",508.5,2600,2607.4,2609.3,0.4,2607.8,2609.7,2066.51
2005,"May","West",986,4057.6,4323.4,4332.4,0.68,4323.4,4332.4,3250.58
2005,"June","West",2387.7,8474,8486.5,8498.4,0.14,8487.83,8499.73,4931.82
2005,"July","West",1035.6,5762.5,5793.5,5797,1.66,5798.35,5801.85,4419.45
2005,"August","West",652.7,1057.8,1057.8,1058.3,1.29,936.61,937.01,304.475
2005,"September","West",673,1033.6,1033.6,1034.3,0.58,1033.78,1034.48,310.62
2005,"October","West",721.9,977.8,983.4,984.9,0.055,983.455,984.955,78.505
2005,"November","West",226.2,351.8,353,353.6,0.01,353.03,353.63,224.11
2005,"December","West",197.9625,315.6,377.0875,377.9625,0.0075,377.11,377.985,258.6075
2006,"January","West",169.725,279.4,401.175,402.325,0.005,401.19,402.34,293.105
2006,"February","West",141.4875,243.2,425.2625,426.6875,0.0025,425.27,426.695,327.6025
2006,"March","West",113.25,207,449.35,451.05,0,449.35,451.05,362.1
2006,"April","West",111.3,204.7,973,974.5,0,973,974.5,837.6
2006,"May","West",817.5,1502.8,2173.8,2198.2,0.09,2173.89,2198.29,1450.3
2006,"June","West",5970.8,14869,14888.9,14911.1,1.68,14893.27,14915.47,7742.17
2006,"July","West",1380.1,8581.3,8592.4,8597.55,2.01,8594.41,8599.56,7219.46
2006,"August","West",548.4,1351.6,1358.6,1364.9,1.83,1359.04,1365.34,812.06
2006,"September","West",554.6,1213.2,1214.5,1215.9,0.39,1214.5,1215.9,790.36
2006,"October","West",353.65,861.55,861.55,862.25,0.09,861.575,862.275,66.62
2006,"November","West",548.9,817.9,818.6,818.6,0,818.6,818.6,525.4
2006,"December","West",552.2,826.875,839.075,840.55,0,839.075,840.55,484.2
2007,"January","West",555.5,835.85,859.55,862.5,0,859.55,862.5,443
2007,"February","West",558.8,844.825,880.025,884.45,0,880.025,884.45,401.8
2007,"March","West",562.1,853.8,900.5,906.4,0,900.5,906.4,360.6
2007,"April","West",543.8,909.7,913.6,948.5,0.06,913.66,948.56,422.15
2007,"May","West",671.1,1478.6,1480.1,1487.8,0.23,1480.22,1487.92,796.02
2007,"June","West",1275.3,4752.9,4752.9,4766.3,0.65,4754.35,4767.75,3104.75
2007,"July","West",268.4,497.1,497.1,497.5,0.45,498.35,498.75,135.91
2007,"August","West",401.1,842.4,842.4,843.1,0.025,954.605,956.105,267.945
2007,"September","West",1100,1371.2,1371.2,1372.6,0.06,1371.21,1372.61,62.84
2007,"October","West",388.8,789.5,789.5,789.5,0.02,789.52,789.52,132.76
2007,"November","West",519.7,935.1,935.1,938.2,0.01,935.1,938.2,352.5
2007,"December","West",688.325,1291.6,1296.475,1300,0.1025,1296.57,1300.095,562.27
2008,"January","West",856.95,1648.1,1657.85,1661.8,0.195,1658.04,1661.99,772.04
2008,"February","West",1025.575,2004.6,2019.225,2023.6,0.2875,2019.51,2023.885,981.81
2008,"March","West",1194.2,2361.1,2380.6,2385.4,0.38,2380.98,2385.78,1191.58
2008,"April","West",2172.7,3708.1,3708.1,3721.7,1.28,3709.16,3722.76,1352.96
2008,"May","West",1783.3,4654.9,4654.9,4677.7,4.08,4658.98,4681.78,2573.41
2008,"June","West",944.5,3928.5,3966.1,3968.4,3.42,3972.06,3974.36,3305.42
2008,"July","West",296.6,1775.8,1777.1,1777.6,0.72,1777.82,1778.32,104.08
2008,"August","West",820,1639,1639,1658.8,0.11,1639.03,1658.83,59.77
2008,"September","West",1288.1,1340.2,1410.5,1411.4,0,1410.5,1411.4,70.84
2008,"October","West",792.7,1214,1214,1214.4,0.01,1214.08,1214.48,52.41
2008,"November","West",535.5,919.1,919.9,922.1,0,919.9,922.1,63.3
2008,"December","West",908.25,1323.475,1341.475,1344.625,0.0125,1341.475,1344.625,247.7
2009,"January","West",1281,1727.85,1763.05,1767.15,0.025,1763.05,1767.15,432.1
2009,"February","West",1653.75,2132.225,2184.625,2189.675,0.0375,2184.625,2189.675,616.5
2009,"March","West",2026.5,2536.6,2606.2,2612.2,0.05,2606.2,2612.2,800.9
2009,"April","West",821.2,1690.8,1866.1,1872.5,0.07,1866.1,1872.5,1164.5
2009,"May","West",1112.8,2673.3,2673.3,2676.9,0.08,2673.48,2677.08,1970.98
2009,"June","West",1012.3,1582.6,1582.6,1585.2,0.52,1583.16,1585.76,1006.48
2009,"July","West",665.9,1073.5,1087.2,1087.3,0.74,1087.24,1087.34,190.98
2009,"August","West",1339.5,1680.1,1683.1,1684.4,0,1683.1,1684.4,111.87
2009,"September","West",1035.8,1352.2,1352.2,1352.7,0,1352.21,1352.71,41
2009,"October","West",1187.1,1430.4,1430.4,1430.7,0.08,1430.47,1430.77,60.59
2009,"November","West",587.6,1375.1,1375.1,1376,0.05,1375.13,1376.03,195.83
2009,"December","West",529.425,1229.75,1257.45,1258.375,0.0375,1257.4725,1258.3975,273.4725
2010,"January","West",471.25,1084.4,1139.8,1140.75,0.025,1139.815,1140.765,351.115
2010,"February","West",413.075,939.05,1022.15,1023.125,0.0125,1022.1575,1023.1325,428.7575
2010,"March","West",354.9,793.7,904.5,905.5,0,904.5,905.5,506.4
2010,"April","West",1034.5,1692.1,1701.1,1704.4,0.04,1701.1,1704.4,645.72
2010,"May","West",2221.8,8506.4,8794.7,8846.3,0.35,8794.71,8846.31,5940.65
2010,"June","West",1737.3,9287.6,9651.5,9682.4,8.77,9662.16,9693.06,8039.26
2010,"July","West",858.8,2278.2,2288.1,2299.3,5.16,2302.45,2313.65,1583.47
2010,"August","West",770.6,2580.9,2580.9,2584.2,0.82,2581.26,2584.56,2133.93
2010,"September","West",941.5,1485.6,1489.9,1495.1,0.08,1490.18,1495.38,156.31
2010,"October","West",554.1,960.5,961.7,962.9,0.04,961.74,962.94,36.31
2010,"November","West",489.6,788.6,788.6,791,0,788.6,791,56.9
2010,"December","West",498.875,770.475,785.4,790.075,0,785.4,790.075,154.85
2011,"January","West",508.15,752.35,782.2,789.15,0,782.2,789.15,252.8
2011,"February","West",517.425,734.225,779,788.225,0,779,788.225,350.75
2011,"March","West",526.7,716.1,775.8,787.3,0,775.8,787.3,448.7
2011,"April","West",327.8,631.5,2119.6,2133,0,2119.62,2133.02,1756.82
2011,"May","West",1361.7,5856,6380.2,6414.5,0,6380.2,6414.5,5052.8
2011,"June","West",3028.1,9640,9767.6,9801,0,9767.6,9801,6772.9
2011,"July","West",4027.4,20922,20971.7,21022.5,0.24,20972.03,21022.83,14516.33
2011,"August","West",1128.8,2628.5,2632.3,2637.5,0.12,2632.34,2637.54,1439.14
2011,"September","West",1414.25,3957.25,3957.25,3961,0.39,3958.085,3961.835,1359.715
2011,"October","West",943.3,1846.7,1875.9,1919.3,0.04,1875.9,1919.48,511.7
2011,"November","West",317.3,1031.5,1031.5,1038.5,0.06,1031.56,1038.56,732.97
2011,"December","West",307.925,887.225,887.625,894.325,0.075,887.6825,894.3825,633.5775
2012,"January","West",298.55,742.95,743.75,750.15,0.09,743.805,750.205,534.185
2012,"February","West",289.175,598.675,599.875,605.975,0.105,599.9275,606.0275,434.7925
2012,"March","West",279.8,454.4,456,461.8,0.12,456.05,461.85,335.4
2012,"April","West",473.3,852,922,928.8,0.07,922.07,928.87,494.6
2012,"May","West",3115.1,11106.9,11301.5,11342.9,1.18,11301.51,11342.91,8623.21
2012,"June","West",760.65,4367.3,4370.7,4378.5,5.21,4373.325,4381.125,2102.585
2012,"July","West",845.4,2147.2,2147.2,2152.2,1.36,2147.67,2152.67,548.62
2012,"August","West",998,4162.6,4171.7,4173.1,0.28,4172.11,4173.51,253.04
2012,"September","West",1376.6,1773.5,1773.5,1773.5,0.01,1773.9,1773.9,37
2012,"October","West",1824.6,2565.3,2565.3,2565.5,0.01,2565.3,2565.5,31.21
2012,"November","West",674.9,1441.4,1441.4,1441.4,0.03,1441.42,1441.42,485.43
2012,"December","West",909.725,1649.825,1690.775,1694.925,0.04,1690.79,1694.9575,538.09
2013,"January","West",1144.55,1858.25,1940.15,1948.45,0.05,1940.16,1948.495,590.75
2013,"February","West",1379.375,2066.675,2189.525,2201.975,0.06,2189.53,2202.0325,643.41
2013,"March","West",1614.2,2275.1,2438.9,2455.5,0.07,2438.9,2455.57,696.07
2013,"April","West",631.6,1094.7,1094.7,1101.4,4.95,1100.56,1107.26,578.42
2013,"May","West",495.5,1966.7,1966.7,1968.5,2.47,1971.2,1973,1239.27
2013,"June","West",347.5,1879.8,1879.8,1881.3,2.64,1885.19,1886.69,892.59
2013,"July","West",235,913.9,917.5,917.9,0.08,917.58,917.98,102.02
2013,"August","West",801.9,1112.5,1112.5,1113.9,0.07,1112.5,1113.9,32.28
2013,"September","West",892.8,1311.7,1311.7,1312.2,0.06,1311.7,1312.2,21.76
2013,"October","West",1489.5,1534.8,1534.8,1535.2,0.05,1534.88,1535.28,45.78
2013,"November","West",639.1,1509.7,1510.4,1510.7,0.05,1510.4,1510.7,108.96
2013,"December","West",565.65,1383.95,1392.225,1392.825,0.065,1392.225,1392.825,273.9
2014,"January","West",492.2,1258.2,1274.05,1274.95,0.08,1274.05,1274.95,438.84
2014,"February","West",418.75,1132.45,1155.875,1157.075,0.095,1155.875,1157.075,603.78
2014,"March","West",345.3,1006.7,1037.7,1039.2,0.11,1037.7,1039.2,768.72
2014,"April","West",715.9,1210.5,1210.5,1219.3,0.23,1211.21,1220.01,568.51
2014,"May","West",685.3,1596.7,1596.7,1598.4,2.56,1596.71,1598.41,815.43
2014,"June","West",979.8,1305.6,1305.6,1306.3,0.16,1305.69,1306.39,311.22
2014,"July","West",1332.3,1345.9,1345.9,1346.8,0.16,1346.95,1347.85,70.89
2014,"August","West",748.2,852.4,852.4,852.8,0.69,858.34,858.74,39.97
2014,"September","West",502.6,602.6,602.6,602.8,0.16,570.33,572.28,97.32
2014,"October","West",1980.4,2758.3,2758.3,2760.7,0.03,2758.38,2760.78,43.7
2014,"November","West",520.3,1129.1,1129.1,1129.5,0.03,1129.18,1129.58,239.8
2014,"December","West",607.35,1081.675,1081.675,1082.225,0.305,1081.8375,1082.3875,217.605
2015,"January","West",694.4,1034.25,1034.25,1034.95,0.58,1034.495,1035.195,195.41
2015,"February","West",781.45,986.825,986.825,987.675,0.855,987.1525,988.0025,173.215
2015,"March","West",868.5,939.4,939.4,940.4,1.13,939.81,940.81,151.02
2015,"April","West",521.8,1823.1,1823.1,1826.3,2.38,1826.91,1830.11,233.28
2015,"May","West",414.4,2080.2,2080.2,2081,5.04,2082.8,2083.2,1674.26
2015,"June","West",1116.6,3154.8,3154.8,3155,0.31,3155.74,3155.94,143.03
2015,"July","West",559,857.9,857.9,858.5,0.28,858.49,859.09,33.23
2015,"August","West",908,932.85,932.85,935.3,0.945,933.625,936.075,28.075
2015,"September","West",979.3,1150.3,1150.3,1157,0.03,1150.53,1157.23,76
2015,"October","West",992.8,1193,1193,1193.2,0.03,1193.02,1193.22,55.02
2015,"November","West",1172.9,1536.6,1542.6,1543.2,0.1,1542.7,1543.3,80.38
2015,"December","West",1075.75,1427.275,1432.4,1433.525,0.165,1432.565,1433.69,198.2625
2016,"January","West",978.6,1317.95,1322.2,1323.85,0.23,1322.43,1324.08,316.145
2016,"February","West",881.45,1208.625,1212,1214.175,0.295,1212.295,1214.47,434.0275
2016,"March","West",784.3,1099.3,1101.8,1104.5,0.36,1102.16,1104.86,551.91
2016,"April","West",2697.9,5020.4,5544.9,5564.7,6.48,5544.91,5564.71,3302.61
2016,"May","West",1685.2,3022,3152.9,3580.5,14.79,3190.41,3618.01,2547.39
2016,"June","West",287.4,2038.7,2069.4,2070.5,9.45,2078.85,2079.95,1492.05
2016,"July","West",637.2,1015.6,1016.9,1027.2,2.49,1017.12,1027.42,166.4
2016,"August","West",591.3,650.5,654.9,657.1,2.53,691.46,693.66,42.7
2016,"September","West",2177,2545.1,2547.4,2549.9,0.77,2547.44,2549.94,65
2016,"October","West",500.7,670.4,670.4,671.8,1.03,672.77,674.17,231.63
2016,"November","West",547,865.2,867.6,869.7,0.14,867.93,870.03,198.53
2016,"December","West",465.2,800.5,901.275,904.025,0.105,901.5225,904.2725,345.6975
2017,"January","West",383.4,735.8,934.95,938.35,0.07,935.115,938.515,492.865
2017,"February","West",301.6,671.1,968.625,972.675,0.035,968.7075,972.7575,640.0325
2017,"March","West",219.8,606.4,1002.3,1007,0,1002.3,1007,787.2
2017,"April","West",85.4,527.5,1167.9,1171.3,0.01,1167.9,1171.3,1062.61
2017,"May","West",4511.8,6941.9,12275,12543.6,0.01,12275.1,12543.7,8392.6
2017,"June","West",31492.3,50985.1,51183.1,51309.5,0.95,51185.2,51311.6,19819.3
2017,"July","West",12527.9,15858.3,16465.4,19149.1,24.76,16490.16,19173.86,7745.44
2017,"August","West",507.1,1145.4,1145.4,1145.8,4.43,1160.67,1161.07,773.43
2017,"September","West",506,808,808,808.4,0.66,857.78,858.18,516.98
2017,"October","West",1281.9,1535.9,1535.9,1537.3,1.49,1536.26,1537.66,702.01
2017,"November","West",1424.4,2109.1,2109.1,2110.9,1.01,2109.1,2110.9,686.5
2017,"December","West",1146.625,1694.875,1703.925,1706.875,0.7925,1703.96,1706.91,563.01
2018,"January","West",868.85,1280.65,1298.75,1302.85,0.575,1298.82,1302.92,439.52
2018,"February","West",591.075,866.425,893.575,898.825,0.3575,893.68,898.93,316.03
2018,"March","West",313.3,452.2,488.4,494.8,0.14,488.54,494.94,192.54
2018,"April","West",599.5,1224.5,1965,1967.9,0,1965,1967.9,1424.5
2018,"May","West",4401.6,12681.2,12696.6,12739.9,0.72,12698.94,12742.24,7607
2018,"June","West",1061.1,5116.4,5116.4,5121.4,2.685,8144.08,8149.13,6158.03
2018,"July","West",713.3,1361.6,1378.8,1379.5,4.13,1380.47,1381.17,576.03
2018,"August","West",661,914.1,916,919.3,2.05,918.05,921.35,339.56
2018,"September","West",661.5,1042.5,1042.5,1046.2,0.34,1052.78,1056.48,138.04
2018,"October","West",783.4,1496.1,1500,1501.2,0.18,1500.53,1501.73,76.68
2018,"November","West",1180.1,1317.4,1317.4,1317.4,0.01,1317.41,1317.41,461.63
2018,"December","West",907.575,1028.65,1149.95,1150.275,0.0075,1149.9575,1150.2825,485.9475
2019,"January","West",635.05,739.9,982.5,983.15,0.005,982.505,983.155,510.265
2019,"February","West",362.525,451.15,815.05,816.025,0.0025,815.0525,816.0275,534.5825
2019,"March","West",90,162.4,647.6,648.9,0,647.6,648.9,558.9
2019,"April","West",717.3,1036.7,1880.2,1882.4,0,1880.2,1882.4,1362.56
2019,"May","West",5001.1,12112.4,12122.7,12131.8,0.01,12125.22,12134.32,5280.6
2019,"June","West",9742.5,14519.8,14798.9,14969.9,0.01,14799.2,14970.2,5299.31
2019,"July","West",1034.2,9434.4,9434.4,9447.4,4.1,9442.58,9455.58,8421.38
2019,"August","West",768.8,1728.2,1728.2,1729.2,0.48,1728.21,1729.21,324
2019,"September","West",203.6,491,491,491,1.48,493.34,493.34,353.92
2019,"October","West",274.05,522.65,530.05,532.5,0.305,531.42,533.87,224.625
2019,"November","West",273.6,944,954.3,1002,0.14,955.08,1002.78,623.97
2019,"December","West",NA,NA,NA,NA,NA,NA,NA,NA
1974,"January","North",NA,NA,NA,NA,NA,NA,NA,NA
1974,"February","North",NA,NA,NA,NA,NA,NA,NA,NA
1974,"March","North",18.4,239,466.4,474.6,0.03,466.43,474.63,456.23
1974,"April","North",66.9,264.3,661,664.35,0.03,661.03,664.38,597.48
1974,"May","North",394.75,2021.6,4702.35,4735.55,27.355,4729.705,4762.905,4368.155
1974,"June","North",152.5,341.7,364.65,369.2,34.93,399.58,404.13,251.63
1974,"July","North",423.3,2942.7,3029.75,3030.2,10.995,3040.745,3041.195,2617.895
1974,"August","North",188.55,453.65,646.65,667.1,11.58,658.23,678.68,490.13
1974,"September","North",128.8,152.15,600.5,620.05,48.45,872.05,905.05,751.15
1974,"October","North",154.85,348.3,698.15,712.2,6.82,704.97,719.02,564.17
1974,"November","North",39.8,81.5,207.2,207.9,0.44,207.64,208.34,168.54
1974,"December","North",39.925,80.85,219.2,220.5,0.33,219.53,220.83,180.905
1975,"January","North",40.05,80.2,231.2,233.1,0.22,231.42,233.32,193.27
1975,"February","North",40.175,79.55,243.2,245.7,0.11,243.31,245.81,205.635
1975,"March","North",40.3,78.9,255.2,258.3,0,255.2,258.3,218
1975,"April","North",86.95,178.35,659.9,661.95,0.63,660.53,662.58,575.63
1975,"May","North",190.55,1093.55,2845.05,2858.5,4.945,2849.995,2863.445,2672.895
1975,"June","North",51.15,206.55,478.5,478.75,4.955,483.455,483.705,432.555
1975,"July","North",233.9,519.5,549.8,550.4,20.46,563,563.6,329.7
1975,"August","North",1081.05,2505.1,2639.95,2643.1,8.24,2648.19,2651.34,1570.29
1975,"September","North",413.7,1008.55,1203.45,1206,9.455,1212.905,1215.455,801.755
1975,"October","North",196,261.05,403.2,413.3,8.245,411.445,421.545,225.545
1975,"November","North",58.3,98.9,266.2,269.6,0.01,266.21,269.61,211.31
1975,"December","North",442.025,776.875,922.625,940.175,7.42,930.045,947.595,505.57
1976,"January","North",825.75,1454.85,1579.05,1610.75,14.83,1593.88,1625.58,799.83
1976,"February","North",1209.475,2132.825,2235.475,2281.325,22.24,2257.715,2303.565,1094.09
1976,"March","North",1593.2,2810.8,2891.9,2951.9,29.65,2921.55,2981.55,1388.35
1976,"April","North",701.6,3485.95,3643.8,3662.85,20.495,3664.295,3683.345,2981.745
1976,"May","North",1495.5,6000.55,6000.55,6072.65,115.705,6116.255,6188.355,4692.855
1976,"June","North",1116.25,5287.15,5287.15,5291.85,42.115,5329.265,5333.965,4217.715
1976,"July","North",7917,22039.25,22039.25,22045.55,7.435,22046.685,22052.985,14135.985
1976,"August","North",6383.25,11015.15,11015.15,11023.3,3.935,11019.085,11027.235,4643.985
1976,"September","North",4430.05,8507.9,8527.15,8537.05,2.42,8529.57,8539.47,4109.42
1976,"October","North",4276.4,6812.6,6888.15,6940,10.995,6899.145,6950.995,2674.595
1976,"November","North",8194.1,14547.5,14590.3,14590.3,3.7,14594,14594,6399.9
1976,"December","North",9598.775,18078.8,18110.9,18208.675,3.6325,18114.5325,18212.3075,8613.5325
1977,"January","North",11003.45,21610.1,21631.5,21827.05,3.565,21635.065,21830.615,10827.165
1977,"February","North",12408.125,25141.4,25152.1,25445.425,3.4975,25155.5975,25448.9225,13040.7975
1977,"March","North",13812.8,28672.7,28672.7,29063.8,3.43,28676.13,29067.23,15254.43
1977,"April","North",4480,8861.15,8861.15,8946.3,7.04,8868.19,8953.34,4473.34
1977,"May","North",5410.65,14079.15,14079.15,14138.95,13.57,14092.72,14152.52,8741.87
1977,"June","North",11260.15,22971.1,22971.1,23185.2,5.5,22976.6,23190.7,11930.55
1977,"July","North",6480.85,24476.4,24523.4,24665.25,8.765,24532.165,24674.015,18193.165
1977,"August","North",7522.65,25945.4,25945.4,26322.6,4.38,25949.78,26326.98,18804.33
1977,"September","North",1787.45,14563.9,14597.2,14643.1,5.065,14602.265,14648.165,12860.715
1977,"October","North",7093.95,15448.7,15463.65,15619.85,5.855,15469.505,15625.705,8531.755
1977,"November","North",5679.48,12369.04,12480.94,12606.04,3.12,12485.78,12610.88,6931.4
1977,"December","North",4265.01,9289.38,9498.23,9592.23,2.51,9502.055,9596.055,5331.045
1978,"January","North",2850.54,6209.72,6515.52,6578.42,1.9,6518.33,6581.23,3730.69
1978,"February","North",1436.07,3130.06,3532.81,3564.61,1.29,3534.605,3566.405,2130.335
1978,"March","North",21.6,50.4,550.1,550.8,0.68,550.88,551.58,529.98
1978,"April","North",164.3,163.5,1349.2,1350,0.43,1349.63,1350.43,1186.13
1978,"May","North",79.75,163.8,735.7,737.05,5.995,741.695,743.045,663.295
1978,"June","North",4225.7,10080,10112,10160,5.115,10118.68,10166.68,5940.98
1978,"July","North",4387.7,10842.05,10911.35,10922.45,9.11,10920.46,10931.56,6543.86
1978,"August","North",2771.65,5180,5201.6,5217.7,20.88,5222.48,5238.58,2466.93
1978,"September","North",954.45,1757.4,1797.5,1812.25,5.725,1803.225,1817.975,863.525
1978,"October","North",2799.1,5704.8,5731.6,5735.8,6.665,5738.265,5742.465,2943.365
1978,"November","North",2058.4,3893.8,3905.6,3922.2,3.63,3909.23,3925.83,1867.43
1978,"December","North",1547.75,2929.825,3113.7,3126.4875,3.01,3116.71,3129.4975,1581.7475
1979,"January","North",1037.1,1965.85,2321.8,2330.775,2.39,2324.19,2333.165,1296.065
1979,"February","North",526.45,1001.875,1529.9,1535.0625,1.77,1531.67,1536.8325,1010.3825
1979,"March","North",15.8,37.9,738,739.35,1.15,739.15,740.5,724.7
1979,"April","North",116.3,922.6,1103.85,1107.8,3.745,1107.595,1111.545,995.245
1979,"May","North",1098.75,7833.65,7866,7886.05,6.28,7230.58,7262.98,5725.48
1979,"June","North",626.6,21813.8,21823.9,21823.9,3.68,21834.52,21834.52,21581.32
1979,"July","North",1653.9,18725.9,18725.9,18725.9,9.95,18735.85,18735.85,17081.95
1979,"August","North",2492.05,13690.1,13717.5,13722.8,5.915,13723.415,13728.715,11236.665
1979,"September","North",2407.35,10908.9,10984.55,11021.05,6.415,10990.965,11027.465,8620.115
1979,"October","North",2595.5,9376.7,9513.6,9621.5,4.315,9517.61,9625.51,7030.01
1979,"November","North",2669.2,7765,7790.4,7817.4,3.31,7793.71,7820.71,5151.51
1979,"December","North",2047.2375,5868.45,6139.5,6160.3875,2.485,6141.985,6162.8725,4115.635
1980,"January","North",1425.275,3971.9,4488.6,4503.375,1.66,4490.26,4505.035,3079.76
1980,"February","North",803.3125,2075.35,2837.7,2846.3625,0.835,2838.535,2847.1975,2043.885
1980,"March","North",181.35,178.8,1186.8,1189.35,0.01,1186.81,1189.36,1008.01
1980,"April","North",272.5,3002.85,5827.2,5839.95,6.88,5834.08,5846.83,5574.33
1980,"May","North",580.6,9826.25,25937.6,25964.8,10.595,25948.195,25975.395,25394.795
1980,"June","North",718.25,9264.6,10886.2,10897.7,3.955,10890.155,10901.655,10183.405
1980,"July","North",1022.6,9313.85,9328.1,9337.2,6.29,9334.39,9343.49,8320.89
1980,"August","North",3004.95,17245.4,17300.45,17305.05,7.785,17308.235,17312.835,14307.885
1980,"September","North",1543.4,7776.05,7797.8,7829.65,64.24,7862.04,7893.89,6350.49
1980,"October","North",586,3447.3,3504.95,3513.75,55.75,3560.7,3569.5,2983.5
1980,"November","North",562.8,1776.4,1776.4,1789,9.31,1785.71,1798.31,1235.51
1980,"December","North",448.75,1358.5,1473.975,1483.875,7.59,1481.2725,1491.1725,1042.4225
1981,"January","North",334.7,940.6,1171.55,1178.75,5.87,1176.835,1184.035,849.335
1981,"February","North",220.65,522.7,869.125,873.625,4.15,872.3975,876.8975,656.2475
1981,"March","North",106.6,104.8,566.7,568.5,2.43,567.96,569.76,463.16
1981,"April","North",909.4,2289.7,2368.45,2373.3,6.37,2374.82,2379.67,1470.27
1981,"May","North",904.25,3554.55,3958.2,3990.35,130.29,4088.49,4120.64,3216.39
1981,"June","North",957.75,5379.1,5466.4,5467.85,21.905,5488.305,5489.755,4532.005
1981,"July","North",1060,4460.8,4478.15,4481.8,31.555,4509.705,4513.355,3453.355
1981,"August","North",873.15,2130.75,2134.6,2139.5,2.775,2137.375,2142.275,1269.125
1981,"September","North",3750.05,8200.2,8218.05,8236.35,6.735,8224.785,8243.085,4493.035
1981,"October","North",2092.05,7423,7459.1,7469.25,6.31,7465.41,7475.56,5383.51
1981,"November","North",822.5,2136.9,2211.5,2216.5,0.89,2212.39,2217.39,1394.89
1981,"December","North",624.0875,1635.425,1728.7,1733.25,0.6875,1729.3875,1733.9375,1109.85
1982,"January","North",425.675,1133.95,1245.9,1250,0.485,1246.385,1250.485,824.81
1982,"February","North",227.2625,632.475,763.1,766.75,0.2825,763.3825,767.0325,539.77
1982,"March","North",28.85,131,280.3,283.5,0.08,280.38,283.58,254.73
1982,"April","North",116.85,254.15,984.75,992.85,0,984.75,992.85,876
1982,"May","North",132.6,349.45,864.5,866.05,2.61,867.11,868.66,736.06
1982,"June","North",361.65,3287.75,3449.2,3451.7,16.88,3466.08,3468.58,3106.93
1982,"July","North",1249.55,12447.6,12565.25,12591.4,186.27,12751.52,12777.67,11528.12
1982,"August","North",630.1,9055.45,9078.95,9084.25,55.52,9134.47,9139.77,8509.67
1982,"September","North",300.1,742.3,1142.1,1154.75,19.74,1161.84,1174.49,874.39
1982,"October","North",360.15,1593.05,1662.8,1679.85,4.37,1667.17,1684.22,1324.07
1982,"November","North",33.4,796.4,906,906.2,0.07,906.07,906.27,872.87
1982,"December","North",51.6,644.3,830.075,830.525,0.0525,830.1275,830.5775,778.9775
1983,"January","North",69.8,492.2,754.15,754.85,0.035,754.185,754.885,685.085
1983,"February","North",88,340.1,678.225,679.175,0.0175,678.2425,679.1925,591.1925
1983,"March","North",106.2,188,602.3,603.5,0,602.3,603.5,497.3
1983,"April","North",94.15,367.35,1387.75,1388.7,0.1,1387.85,1388.8,1294.65
1983,"May","North",209.9,1388.95,2132,2133.45,0.165,2132.165,2133.615,1923.715
1983,"June","North",71.95,714.5,1387.7,1388.1,0.58,1388.28,1388.68,1316.73
1983,"July","North",342.85,5505.45,5532.6,5532.7,4.14,5536.74,5536.84,5193.99
1983,"August","North",794.15,7627.15,7817.45,7849.95,11.005,7828.455,7860.955,7066.805
1983,"September","North",198.2,1159.3,1302.4,1303.05,0.015,1302.415,1303.065,1104.865
1983,"October","North",165.85,873.6,917.9,918.7,0.01,917.91,918.71,752.86
1983,"November","North",155,737.6,793.2,793.2,0.01,793.21,793.21,638.21
1983,"December","North",130.4125,608.1625,683.55,683.6,0.0525,683.6025,683.6525,553.24
1984,"January","North",105.825,478.725,573.9,574,0.095,573.995,574.095,468.27
1984,"February","North",81.2375,349.2875,464.25,464.4,0.1375,464.3875,464.5375,383.3
1984,"March","North",56.65,219.85,354.6,354.8,0.18,354.78,354.98,298.33
1984,"April","North",359.2,1214.6,1543.95,1545,2.24,1546.19,1547.24,1188.04
1984,"May","North",1034.65,4106.4,4132.75,4137.5,8.65,4141.4,4146.15,3111.5
1984,"June","North",1585.95,13218.65,13218.65,13248.7,354.385,13573.035,13603.085,12017.135
1984,"July","North",2276.15,15075.05,15106.9,15107.8,13.315,15120.215,15121.115,12844.965
1984,"August","North",1802.65,18329.4,18473.25,18479.7,3.95,18477.2,18483.65,16681
1984,"September","North",1959.1,7395.6,8436.1,8502.7,2.1,8438.2,8504.8,6545.7
1984,"October","North",330.35,2439.1,2896.3,2960.95,0.33,2896.63,2961.28,2630.93
1984,"November","North",123.1,3208.8,3550,3552.7,0.11,3550.11,3552.81,3429.71
1984,"December","North",188.2875,3006.1875,3271.7875,3273.8125,0.3775,3272.165,3274.19,3085.9025
1985,"January","North",253.475,2803.575,2993.575,2994.925,0.645,2994.22,2995.57,2742.095
1985,"February","North",318.6625,2600.9625,2715.3625,2716.0375,0.9125,2716.275,2716.95,2398.2875
1985,"March","North",383.85,2398.35,2437.15,2437.15,1.18,2438.33,2438.33,2054.48
1985,"April","North",814.5,3151.85,3251.2,3255.5,30.915,3282.115,3286.415,2471.915
1985,"May","North",859.35,8525.8,9443.7,9549.6,100.19,9543.89,9649.79,8790.44
